################################################################
# abuse.ch Feodo Tracker Botnet C2 IP Blocklist (Aggressive)    #
# Last updated: 2024-05-27 20:05:51 UTC                        #
#                                                              #
# Terms Of Use: https://feodotracker.abuse.ch/blocklist/       #
# For questions please contact feodotracker [at] abuse.ch      #
################################################################
#
"first_seen_utc","dst_ip","dst_port","c2_status","last_online","malware"
"2022-03-09 17:17:15","70.51.139.58","2222","offline","2022-03-11","QakBot"
"2022-03-09 17:17:15","201.170.181.247","443","offline","2022-03-25","QakBot"
"2022-03-09 17:17:18","105.187.31.228","995","offline","2022-03-09","QakBot"
"2022-03-09 20:27:29","83.110.153.238","61200","offline","2022-03-11","QakBot"
"2022-03-09 20:27:31","176.45.218.254","995","offline","2022-03-10","QakBot"
"2022-03-09 20:27:33","89.211.187.132","2222","offline","2022-03-12","QakBot"
"2022-03-10 00:47:12","128.106.122.181","443","offline","2022-03-14","QakBot"
"2022-03-10 00:47:17","1.161.97.158","443","offline","2022-03-11","QakBot"
"2022-03-10 01:37:12","1.161.97.158","995","offline","2022-03-11","QakBot"
"2022-03-10 04:37:32","83.110.218.135","32101","offline","2022-03-11","QakBot"
"2022-03-10 04:47:07","86.97.209.134","1194","offline","2022-03-11","QakBot"
"2022-03-10 05:07:13","197.237.74.185","995","offline","2022-03-11","QakBot"
"2022-03-10 07:27:19","41.130.133.118","995","offline","2022-03-10","QakBot"
"2022-03-10 07:46:52","103.51.26.157","995","offline","2022-03-10","QakBot"
"2022-03-10 13:37:22","39.44.188.102","995","offline","2022-03-11","QakBot"
"2022-03-11 04:57:38","5.32.41.45","443","offline","2022-07-27","QakBot"
"2022-03-11 08:42:12","41.205.12.24","443","offline","2022-03-15","QakBot"
"2022-03-11 14:17:44","188.55.223.134","995","offline","2022-03-12","QakBot"
"2022-03-11 14:17:47","187.199.203.159","443","offline","2022-03-19","QakBot"
"2022-03-11 14:17:47","177.207.67.234","993","offline","2022-03-14","QakBot"
"2022-03-11 14:17:47","90.74.16.2","6881","offline","2022-03-15","QakBot"
"2022-03-11 14:17:49","31.215.70.127","443","offline","2022-03-14","QakBot"
"2022-03-11 14:17:49","47.23.89.58","993","offline","2022-03-11","QakBot"
"2022-03-11 14:17:50","47.23.89.58","995","offline","2022-03-11","QakBot"
"2022-03-11 14:17:51","32.221.225.247","995","offline","2022-03-30","QakBot"
"2022-03-11 14:17:51","102.184.187.50","995","offline","2022-03-15","QakBot"
"2022-03-11 14:17:51","108.60.213.141","443","offline","2022-06-23","QakBot"
"2022-03-11 14:17:53","105.186.127.127","995","offline","2022-03-31","QakBot"
"2022-03-11 14:17:53","102.65.38.77","443","offline","2022-03-11","QakBot"
"2022-03-11 14:17:54","177.207.67.234","995","offline","2022-03-14","QakBot"
"2022-03-11 15:07:46","86.184.85.199","443","offline","2022-03-18","QakBot"
"2022-03-11 16:07:48","201.145.160.158","443","offline","2022-03-18","QakBot"
"2022-03-11 17:38:12","177.96.102.51","443","offline","2022-03-11","QakBot"
"2022-03-12 03:37:56","203.212.24.90","995","offline","2022-03-12","QakBot"
"2022-03-14 08:55:45","151.106.39.36","8080","offline","2022-04-05","Emotet"
"2022-03-14 08:55:45","167.86.122.137","443","offline","2022-11-17","Emotet"
"2022-03-14 08:55:47","172.104.22.23","8080","offline","2022-04-24","Emotet"
"2022-03-14 09:11:45","82.165.145.100","8080","offline","2022-10-10","Emotet"
"2022-03-14 09:11:53","80.241.218.90","8080","offline","2022-04-08","Emotet"
"2022-03-14 14:53:25","78.100.227.241","2222","offline","2022-03-20","QakBot"
"2022-03-14 14:53:26","88.250.126.28","443","offline","2022-03-17","QakBot"
"2022-03-14 14:53:27","39.49.32.57","995","offline","2022-03-14","QakBot"
"2022-03-14 14:53:31","86.98.27.253","443","offline","2022-03-31","QakBot"
"2022-03-14 14:53:33","217.164.119.130","1194","offline","2022-03-15","QakBot"
"2022-03-14 14:53:36","114.24.93.121","443","offline","2022-03-14","QakBot"
"2022-03-14 14:53:42","86.97.8.82","443","offline","2022-03-14","QakBot"
"2022-03-14 14:53:44","83.110.154.202","61200","offline","2022-03-16","QakBot"
"2022-03-14 14:53:47","130.164.154.59","443","offline","2022-03-15","QakBot"
"2022-03-14 14:53:51","161.142.56.113","443","offline","2022-03-14","QakBot"
"2022-03-14 14:53:52","197.37.7.47","995","offline","2022-03-20","QakBot"
"2022-03-14 14:53:55","70.51.135.39","2222","offline","2022-03-26","QakBot"
"2022-03-14 15:25:48","79.143.186.143","8080","offline","2022-04-08","Emotet"
"2022-03-14 17:23:30","217.165.97.124","993","offline","2022-03-15","QakBot"
"2022-03-14 20:08:20","186.64.87.236","443","offline","2022-03-16","QakBot"
"2022-03-14 20:38:23","47.23.89.59","993","offline","2022-03-15","QakBot"
"2022-03-14 20:38:23","47.23.89.59","995","offline","2022-03-15","QakBot"
"2022-03-14 22:05:43","213.32.75.32","8080","offline","2023-04-03","Emotet"
"2022-03-14 22:21:11","191.252.1.14","7080","offline","2022-03-15","Emotet"
"2022-03-15 01:20:46","54.36.185.63","443","offline","2022-11-08","Emotet"
"2022-03-15 01:20:49","103.253.145.28","8080","offline","2022-11-07","Emotet"
"2022-03-15 03:38:53","113.11.89.170","995","offline","2022-04-06","QakBot"
"2022-03-15 05:08:57","197.89.109.218","443","offline","2022-03-15","QakBot"
"2022-03-15 07:23:55","217.164.119.130","2222","offline","2022-03-15","QakBot"
"2022-03-15 13:23:59","148.64.96.100","443","offline","2023-08-25","QakBot"
"2022-03-15 13:24:00","45.241.168.197","995","offline","2022-03-16","QakBot"
"2022-03-15 13:24:01","47.51.47.182","995","offline","2022-03-18","QakBot"
"2022-03-15 13:24:01","37.186.54.166","995","offline","2022-04-04","QakBot"
"2022-03-15 13:24:02","2.34.12.8","443","offline","2022-08-25","QakBot"
"2022-03-15 13:24:02","41.130.134.201","993","offline","2022-03-15","QakBot"
"2022-03-15 13:24:02","195.32.57.18","80","offline","2022-03-29","QakBot"
"2022-03-15 13:24:03","148.64.96.100","995","offline","2022-03-15","QakBot"
"2022-03-15 13:24:05","209.180.70.25","443","offline","2022-03-30","QakBot"
"2022-03-15 13:24:05","41.84.243.150","995","offline","2022-03-15","QakBot"
"2022-03-15 13:24:05","177.207.108.236","993","offline","2022-03-18","QakBot"
"2022-03-15 13:24:06","39.49.71.173","995","offline","2022-03-15","QakBot"
"2022-03-15 13:24:06","1.161.80.70","443","offline","2022-03-17","QakBot"
"2022-03-15 13:24:08","177.207.108.236","995","offline","2022-03-17","QakBot"
"2022-03-15 14:09:00","201.172.31.135","2222","offline","2022-04-19","QakBot"
"2022-03-15 14:24:07","191.112.22.95","443","offline","2022-03-16","QakBot"
"2022-03-15 15:53:52","141.237.90.158","995","offline","2022-03-16","QakBot"
"2022-03-15 16:38:55","148.64.96.100","993","offline","2022-03-28","QakBot"
"2022-03-15 17:08:42","39.33.151.166","995","offline","2022-03-15","QakBot"
"2022-03-15 19:01:00","45.76.1.145","443","offline","2023-07-09","Emotet"
"2022-03-15 19:01:02","217.182.25.250","8080","offline","2022-03-27","Emotet"
"2022-03-15 19:01:08","119.193.124.41","7080","offline","2022-10-25","Emotet"
"2022-03-15 19:30:53","165.22.61.235","443","offline","2022-11-17","Emotet"
"2022-03-15 19:30:53","121.78.112.42","8080","offline","2022-04-28","Emotet"
"2022-03-15 19:30:54","216.10.251.121","8080","offline","2022-05-16","Emotet"
"2022-03-16 00:53:54","128.106.123.180","443","offline","2022-03-17","QakBot"
"2022-03-16 04:38:51","39.44.151.33","995","offline","2022-03-22","QakBot"
"2022-03-16 15:41:38","185.184.25.234","8081","offline","2022-05-16","Emotet"
"2022-03-16 15:47:21","116.125.120.88","443","offline","2023-03-31","Emotet"
"2022-03-16 19:53:53","129.208.30.2","995","offline","2022-03-17","QakBot"
"2022-03-16 19:53:53","79.33.90.109","995","offline","2022-03-16","QakBot"
"2022-03-16 19:53:55","102.140.70.139","443","offline","2022-03-18","QakBot"
"2022-03-16 19:53:55","47.23.89.62","995","offline","2022-04-30","QakBot"
"2022-03-16 19:53:55","47.23.89.62","993","offline","2022-05-06","QakBot"
"2022-03-16 19:53:57","172.115.177.204","2222","offline","2023-08-25","QakBot"
"2022-03-16 19:54:01","174.69.215.101","443","offline","2023-05-03","QakBot"
"2022-03-16 19:54:01","201.103.6.221","443","offline","2022-03-28","QakBot"
"2022-03-17 02:08:58","1.161.80.70","995","offline","2022-03-17","QakBot"
"2022-03-17 04:23:35","217.165.109.52","993","offline","2022-03-22","QakBot"
"2022-03-17 05:03:55","197.89.8.135","443","offline","2022-03-17","QakBot"
"2022-03-17 05:43:51","2.42.176.91","443","offline","2022-03-30","QakBot"
"2022-03-17 06:03:53","180.129.97.57","995","offline","2022-03-21","QakBot"
"2022-03-17 06:43:52","197.167.5.180","993","offline","2022-03-21","QakBot"
"2022-03-17 06:43:52","131.154.102.171","32100","offline","2022-03-17","QakBot"
"2022-03-17 08:43:35","5.81.177.71","2078","offline","2022-03-17","QakBot"
"2022-03-17 11:08:45","201.22.44.214","443","offline","2022-03-18","QakBot"
"2022-03-17 16:23:13","47.145.130.171","443","offline","2022-08-04","QakBot"
"2022-03-17 17:04:51","39.41.189.204","995","offline","2022-03-18","QakBot"
"2022-03-17 17:04:52","110.143.139.163","443","offline","2022-03-22","QakBot"
"2022-03-17 17:04:55","45.239.129.13","443","offline","2022-03-21","QakBot"
"2022-03-17 17:05:03","189.237.6.251","443","offline","2022-03-25","QakBot"
"2022-03-17 17:05:07","82.51.28.59","995","offline","2022-03-17","QakBot"
"2022-03-17 17:05:10","76.106.248.8","32103","offline","2022-03-17","QakBot"
"2022-03-17 18:17:02","149.56.128.192","443","offline","2022-05-26","Emotet"
"2022-03-17 18:17:04","120.50.40.183","80","offline","2022-03-27","Emotet"
"2022-03-17 18:21:30","160.16.218.63","8080","offline","2022-03-22","Emotet"
"2022-03-17 21:52:32","80.211.107.116","8080","offline","2022-12-20","Emotet"
"2022-03-17 21:52:36","188.166.229.148","443","offline","2022-11-17","Emotet"
"2022-03-18 01:05:20","128.106.122.216","443","offline","2022-03-18","QakBot"
"2022-03-18 04:20:11","103.88.226.82","443","offline","2022-03-28","QakBot"
"2022-03-18 06:25:18","77.211.24.73","995","offline","2022-03-18","QakBot"
"2022-03-18 15:55:33","86.131.118.124","443","offline","2022-03-18","QakBot"
"2022-03-19 04:36:30","120.61.1.53","443","offline","2022-03-19","QakBot"
"2022-03-21 16:02:31","138.197.90.158","8080","offline","2022-05-05","Emotet"
"2022-03-21 16:02:31","109.160.96.230","8080","offline","2022-04-18","Emotet"
"2022-03-21 16:02:33","103.85.160.5","8080","offline","2022-04-13","Emotet"
"2022-03-21 17:30:34","79.52.204.9","50001","offline","2022-03-24","QakBot"
"2022-03-21 17:30:36","40.134.246.185","995","offline","2022-07-25","QakBot"
"2022-03-21 17:30:38","78.188.76.167","443","offline","2022-04-04","QakBot"
"2022-03-21 17:30:53","200.100.246.85","32101","offline","2022-03-23","QakBot"
"2022-03-22 05:00:40","202.134.152.2","2222","offline","2022-06-22","QakBot"
"2022-03-22 10:45:36","161.142.56.8","443","offline","2022-04-04","QakBot"
"2022-03-22 10:45:37","37.152.80.105","443","offline","2022-04-04","QakBot"
"2022-03-22 10:45:39","102.140.71.40","443","offline","2022-03-22","QakBot"
"2022-03-22 10:45:39","188.50.49.149","995","offline","2022-03-23","QakBot"
"2022-03-22 10:45:40","197.92.138.54","443","offline","2022-03-23","QakBot"
"2022-03-22 11:15:35","143.0.34.185","443","offline","2022-04-08","QakBot"
"2022-03-22 11:15:40","177.134.208.155","995","offline","2022-03-22","QakBot"
"2022-03-22 13:30:59","31.215.69.127","443","offline","2022-04-10","QakBot"
"2022-03-22 17:44:34","51.91.76.89","8080","offline","2022-07-08","Emotet"
"2022-03-22 17:44:36","173.254.208.91","8080","offline","2022-03-22","Emotet"
"2022-03-22 19:01:01","121.74.182.236","995","offline","2022-04-05","QakBot"
"2022-03-22 23:40:15","79.172.212.216","8080","offline","2022-04-14","Emotet"
"2022-03-22 23:40:18","58.227.42.236","80","offline","2022-05-25","Emotet"
"2022-03-22 23:59:28","51.75.33.120","80","offline","2022-03-23","Emotet"
"2022-03-23 00:56:21","206.188.212.92","8080","offline","2022-03-29","Emotet"
"2022-03-23 01:09:24","78.31.66.214","443","offline","2022-04-01","Emotet"
"2022-03-23 01:09:24","134.209.240.102","8080","offline","2022-06-20","Emotet"
"2022-03-23 01:09:25","178.79.146.220","7080","offline","2022-03-23","Emotet"
"2022-03-23 01:09:28","191.252.204.81","7080","offline","2022-03-27","Emotet"
"2022-03-23 07:15:55","94.23.45.86","8082","offline","2022-03-31","Emotet"
"2022-03-23 07:15:57","142.93.214.232","8080","offline","2022-03-29","Emotet"
"2022-03-23 07:15:57","165.22.246.219","8080","offline","2023-03-31","Emotet"
"2022-03-23 09:10:30","54.38.143.246","7080","offline","2022-05-21","Emotet"
"2022-03-23 09:10:34","202.29.239.162","443","offline","2023-01-31","Emotet"
"2022-03-23 13:16:08","217.164.118.117","2222","offline","2022-03-24","QakBot"
"2022-03-23 13:16:09","197.161.137.196","993","offline","2022-03-26","QakBot"
"2022-03-23 13:16:09","86.98.208.214","2222","offline","2022-05-23","QakBot"
"2022-03-23 13:16:10","83.110.85.209","443","offline","2022-04-11","QakBot"
"2022-03-23 13:16:10","203.122.46.130","443","offline","2022-05-18","QakBot"
"2022-03-23 13:16:11","83.110.85.209","995","offline","2022-04-11","QakBot"
"2022-03-23 13:16:11","201.172.231.204","443","offline","2022-03-23","QakBot"
"2022-03-23 13:16:11","217.164.118.117","1194","offline","2022-03-23","QakBot"
"2022-03-23 13:16:12","81.132.186.248","2078","offline","2022-03-31","QakBot"
"2022-03-23 13:16:13","197.89.109.60","443","offline","2022-03-25","QakBot"
"2022-03-23 14:16:05","81.60.216.223","995","offline","2022-03-25","QakBot"
"2022-03-23 16:16:07","201.145.226.223","443","offline","2022-03-28","QakBot"
"2022-03-23 17:16:09","179.178.78.112","443","offline","2022-03-24","QakBot"
"2022-03-23 18:16:10","105.225.175.168","995","offline","2022-03-23","QakBot"
"2022-03-24 01:46:14","1.161.80.99","995","offline","2022-03-24","QakBot"
"2022-03-24 04:16:02","217.165.85.224","993","offline","2022-03-24","QakBot"
"2022-03-24 04:16:06","1.161.80.99","443","offline","2022-03-24","QakBot"
"2022-03-24 07:46:12","45.241.207.212","995","offline","2022-03-24","QakBot"
"2022-03-24 13:40:38","98.96.186.171","995","offline","2022-03-24","QakBot"
"2022-03-24 16:55:15","70.36.102.35","443","offline","2022-03-25","Emotet"
"2022-03-24 16:59:54","92.240.254.110","8080","offline","2022-03-24","Emotet"
"2022-03-24 19:46:38","179.100.109.11","32101","offline","2022-03-25","QakBot"
"2022-03-24 19:46:44","78.87.196.125","995","offline","2022-03-24","QakBot"
"2022-03-24 19:46:46","177.97.48.132","443","offline","2022-03-27","QakBot"
"2022-03-24 19:46:47","179.158.105.44","443","offline","2022-08-19","QakBot"
"2022-03-24 22:10:39","5.189.160.61","443","offline","2022-03-27","Emotet"
"2022-03-24 22:10:39","94.177.178.26","8080","offline","2022-04-08","Emotet"
"2022-03-25 04:16:47","39.44.127.250","995","offline","2022-03-26","QakBot"
"2022-03-25 05:16:43","92.96.183.242","2222","offline","2022-03-25","QakBot"
"2022-03-25 05:16:46","92.96.183.242","1194","offline","2022-03-25","QakBot"
"2022-03-25 07:16:42","90.120.65.153","2078","offline","2022-06-08","QakBot"
"2022-03-25 14:16:49","186.106.197.52","443","offline","2022-03-26","QakBot"
"2022-03-25 14:46:55","143.0.219.6","995","offline","2022-06-10","QakBot"
"2022-03-25 14:46:59","129.208.128.102","995","offline","2022-03-26","QakBot"
"2022-03-25 14:46:59","125.24.107.190","443","offline","2022-03-25","QakBot"
"2022-03-25 14:46:59","102.156.37.51","443","offline","2022-03-25","QakBot"
"2022-03-25 14:47:03","186.64.67.46","443","offline","2022-03-29","QakBot"
"2022-03-25 14:47:04","87.17.45.67","50001","offline","2022-03-30","QakBot"
"2022-03-25 14:47:07","103.87.95.133","2222","offline","2022-05-09","QakBot"
"2022-03-25 14:47:13","187.102.135.142","2222","offline","2022-05-02","QakBot"
"2022-03-25 14:47:13","191.205.7.5","32101","offline","2022-03-31","QakBot"
"2022-03-25 15:47:09","187.195.98.155","443","offline","2022-03-28","QakBot"
"2022-03-25 20:17:11","101.190.95.16","2222","offline","2022-04-01","QakBot"
"2022-03-26 06:47:05","217.165.146.136","993","offline","2022-03-30","QakBot"
"2022-03-26 07:17:11","102.140.71.38","443","offline","2022-03-29","QakBot"
"2022-03-27 06:47:17","1.161.126.13","443","offline","2022-03-28","QakBot"
"2022-03-27 11:16:06","86.180.31.38","443","offline","2022-03-27","QakBot"
"2022-03-27 19:17:22","94.36.190.252","2222","offline","2022-04-01","QakBot"
"2022-03-27 21:20:37","216.120.236.62","8080","offline","2022-03-29","Emotet"
"2022-03-27 21:20:39","189.232.46.161","443","offline","2022-03-30","Emotet"
"2022-03-27 21:55:10","159.8.59.82","8080","offline","2022-03-30","Emotet"
"2022-03-27 23:00:30","50.116.19.225","8080","offline","2022-05-05","Emotet"
"2022-03-27 23:00:34","88.198.131.5","8080","offline","2022-03-28","Emotet"
"2022-03-28 01:47:23","1.161.126.13","995","offline","2022-03-28","QakBot"
"2022-03-28 06:17:19","81.60.217.44","995","offline","2022-03-29","QakBot"
"2022-03-28 08:11:18","85.1.164.37","2222","offline","2022-03-29","QakBot"
"2022-03-28 09:40:42","45.55.63.166","8080","offline","2022-06-08","Emotet"
"2022-03-28 12:17:25","31.215.185.59","2222","offline","2022-03-29","QakBot"
"2022-03-28 12:17:26","79.129.121.68","995","offline","2022-06-03","QakBot"
"2022-03-28 12:17:27","75.113.214.234","2222","offline","2022-04-13","QakBot"
"2022-03-28 12:17:27","129.208.19.253","995","offline","2022-03-28","QakBot"
"2022-03-28 12:17:28","103.88.226.30","443","offline","2022-04-30","QakBot"
"2022-03-28 12:17:28","78.101.91.50","2222","offline","2022-03-30","QakBot"
"2022-03-28 12:17:29","45.241.152.155","993","offline","2022-03-31","QakBot"
"2022-03-28 12:17:30","119.158.111.142","995","offline","2022-03-28","QakBot"
"2022-03-28 12:17:30","39.57.23.5","995","offline","2022-03-29","QakBot"
"2022-03-28 12:17:30","87.139.163.216","995","offline","2022-03-31","QakBot"
"2022-03-28 12:17:31","200.58.84.99","443","offline","2022-03-30","QakBot"
"2022-03-28 12:17:31","39.44.144.159","995","offline","2022-04-19","QakBot"
"2022-03-28 12:17:35","102.65.38.90","443","offline","2022-04-04","QakBot"
"2022-03-28 13:17:19","82.84.66.211","2222","offline","2022-04-04","QakBot"
"2022-03-28 13:17:22","31.215.185.59","1194","offline","2022-03-28","QakBot"
"2022-03-28 13:17:23","112.199.148.55","995","offline","2022-04-02","QakBot"
"2022-03-28 13:17:25","70.51.132.235","2222","offline","2022-03-28","QakBot"
"2022-03-28 16:17:14","189.237.58.13","443","offline","2022-03-29","QakBot"
"2022-03-29 04:33:50","120.61.2.215","443","offline","2022-06-09","QakBot"
"2022-03-29 09:05:43","195.201.151.129","8080","offline","2022-03-29","Emotet"
"2022-03-29 12:31:24","79.143.187.147","443","offline","2022-04-08","Emotet"
"2022-03-29 12:31:25","159.203.141.156","8080","offline","2022-03-29","Emotet"
"2022-03-29 12:32:53","92.132.135.233","2222","offline","2022-03-31","QakBot"
"2022-03-29 12:32:53","66.98.42.102","443","offline","2022-04-14","QakBot"
